Time,Sound_Magnitude,Smoothed_Sound_Magnitude
2.904,-0.0234375,-0.0109375
2.904125,-0.0078125,-0.01015625
2.90425,0,-0.0109375
2.904375,0.015625,-0.01171875
2.9045,0,-0.00390625
2.904625,-0.0078125,0.00546875
2.90475,-0.0078125,0.009375
2.904875,-0.015625,0.01015625
2.905,0.0390625,0.0125
2.905125,0.0625,0.0125
2.90525,0.015625,0.015625
2.905375,0,0.02109375
2.9055,0.0234375,0.0265625
2.905625,0.015625,0.028125
2.90575,0.03125,0.02109375
2.905875,0.046875,0.0171875
2.906,0.046875,0.01640625
2.906125,0,0.01640625
2.90625,-0.03125,0.0125
2.906375,0.0234375,0.0078125
2.9065,0.0078125,0.00234375
2.906625,0,-0.00390625
2.90675,-0.015625,-0.009375
2.906875,-0.03125,-0.01015625
2.907,-0.0234375,-0.009375
2.907125,-0.015625,-0.01875
2.90725,-0.0078125,-0.0265625
2.907375,-0.0078125,-0.02890625
2.9075,-0.0234375,-0.028125
2.907625,-0.0703125,-0.02734375
2.90775,-0.0703125,-0.025
2.907875,-0.0234375,-0.02421875
2.908,-0.0078125,-0.02734375
2.908125,-0.0234375,-0.03125
2.90825,0,-0.0296875
2.908375,-0.0078125,-0.02109375
2.9085,-0.0390625,-0.01171875
2.908625,-0.046875,-0.0046875
2.90875,-0.0078125,0.00078125
2.908875,0.015625,0.003125
2.909,0.0234375,0.0015625
2.909125,0.046875,0.003125
2.90925,0.046875,0.00859375
2.909375,0,0.01328125
2.9095,-0.015625,0.015625
2.909625,0.0078125,0.015625
2.90975,0.015625,0.0140625
2.909875,0,0.009375
2.91,0.015625,0.00703125
2.910125,0.015625,0.01015625
2.91025,0.0078125,0.0109375
2.910375,0,0.00859375
2.9105,0.0234375,0.00703125
2.910625,0.03125,0.00703125
2.91075,-0.0078125,0.0046875
2.910875,-0.015625,0.00234375
2.911,0,0
2.911125,0,-0.0015625
2.91125,-0.0078125,-0.00390625
2.911375,-0.0078125,-0.0046875
2.9115,-0.015625,-0.00390625
2.911625,-0.015625,-0.00234375
2.91175,0,-0.0046875
2.911875,0.0234375,-0.00703125
2.912,0,-0.0015625
2.912125,0,0.00625
2.91225,-0.0234375,0.01015625
2.912375,-0.0234375,0.0125
2.9125,0.046875,0.0140625
2.912625,0.0703125,0.0125
2.91275,0.0234375,0.01640625
2.912875,0.0078125,0.02265625
2.913,0.015625,0.03046875
2.913125,0.0078125,0.03125
2.91325,0.0390625,0.02265625
2.913375,0.0625,0.01640625
2.9135,0.0546875,0.0140625
2.913625,-0.015625,0.0125
2.91375,-0.0390625,0.00859375
2.913875,0.0078125,0.00390625
2.914,0,-0.003125
2.914125,-0.0078125,-0.0109375
2.91425,-0.0234375,-0.01640625
2.914375,-0.0390625,-0.01484375
2.9145,-0.03125,-0.0125
2.914625,-0.015625,-0.01875
2.91475,0,-0.02421875
2.914875,0,-0.025
2.915,-0.015625,-0.02421875
2.915125,-0.0546875,-0.02265625
2.91525,-0.0546875,-0.01953125
2.915375,-0.015625,-0.01796875
2.9155,-0.015625,-0.021875
2.915625,-0.0234375,-0.0265625
2.91575,0,-0.025
2.915875,0,-0.0171875
2.916,-0.0390625,-0.00625
2.916125,-0.046875,0.00234375
2.91625,0,0.00859375
2.916375,0.0234375,0.0109375
2.9165,0.0546875,0.009375
2.916625,0.0703125,0.0109375
2.91675,0.046875,0.01640625
2.916875,0,0.02109375
2.917,-0.015625,0.021875
2.917125,0.015625,0.01953125
2.91725,0.015625,0.01328125
2.917375,0,0.00546875
2.9175,0.0078125,0.003125
2.917625,0,0.00546875
2.91775,-0.0078125,0.00625
2.917875,-0.0078125,0.003125
2.918,0.0234375,0.00078125
2.918125,0.0234375,0.00078125
2.91825,-0.0078125,-0.00078125
2.918375,-0.015625,-0.00234375
2.9185,-0.0078125,-0.00546875
2.918625,0,-0.0078125
2.91875,-0.0078125,-0.01171875
2.918875,-0.015625,-0.01328125
2.919,-0.0390625,-0.01328125
2.919125,-0.03125,-0.0125
2.91925,-0.015625,-0.015625
2.919375,0.0078125,-0.01796875
2.9195,-0.0078125,-0.01171875
2.919625,-0.0078125,-0.003125
2.91975,-0.0390625,0.0046875
2.919875,-0.0234375,0.009375
2.92,0.0546875,0.0125
2.920125,0.0703125,0.0125
2.92025,0.0390625,0.0171875
2.920375,0.015625,0.025
2.9205,0.015625,0.03515625
2.920625,0.0078125,0.0375
2.92075,0.0390625,0.0296875
2.920875,0.0703125,0.025
2.921,0.0625,0.021875
2.921125,0,0.01953125
2.92125,-0.0234375,0.01640625
2.921375,0.0234375,0.0125
2.9215,0.0078125,0.00703125
2.921625,-0.0078125,-0.00078125
2.92175,-0.015625,-0.00703125
2.921875,-0.03125,-0.00546875
2.922,-0.015625,-0.00390625
2.922125,-0.0078125,-0.0125
2.92225,0,-0.01796875
2.922375,0.015625,-0.01875
2.9225,-0.0078125,-0.02109375
2.922625,-0.0625,-0.02109375
2.92275,-0.046875,-0.01875
2.922875,-0.015625,-0.01796875
2.923,-0.0390625,-0.021875
2.923125,-0.03125,-0.0265625
2.92325,0.0078125,-0.02578125
2.923375,0,-0.01796875
2.9235,-0.0390625,-0.0078125
2.923625,-0.03125,0.0015625
2.92375,0,0.01015625
2.923875,0.015625,0.01171875
2.924,0.0546875,0.009375
2.924125,0.078125,0.009375
2.92425,0.046875,0.01484375
2.924375,-0.015625,0.01953125
2.9245,-0.015625,0.0203125
2.924625,0,0.01796875
2.92475,0.015625,0.0109375
2.924875,0.015625,0.00234375
2.925,0.0078125,0.00078125
2.925125,-0.0078125,0.0046875
2.92525,-0.015625,0.00546875
2.925375,-0.0078125,0.00234375
2.9255,0.03125,0
2.925625,0.0234375,-0.00234375
2.92575,-0.0078125,-0.0046875
2.925875,-0.03125,-0.00625
2.926,-0.0078125,-0.00859375
2.926125,-0.0078125,-0.01171875
2.92625,-0.015625,-0.0171875
2.926375,-0.0234375,-0.01875
2.9265,-0.0390625,-0.01796875
2.926625,-0.0390625,-0.01640625
2.92675,-0.0234375,-0.0203125
2.926875,0.0078125,-0.01953125
2.927,0,-0.01171875
2.927125,-0.015625,-0.0015625
2.92725,-0.046875,0.00703125
2.927375,0,0.0125
2.9275,0.0625,0.01640625
2.927625,0.078125,0.01640625
2.92775,0.046875,0.021875
2.927875,0.015625,0.03046875
2.928,0.015625,0.040625
2.928125,0.0078125,0.040625
2.92825,0.0546875,0.03359375
2.928375,0.0703125,0.028125
2.9285,0.0546875,0.0234375
2.928625,0,0.0203125
2.92875,-0.0078125,0.01640625
2.928875,0.0234375,0.01328125
2.929,0,0.00703125
2.929125,-0.015625,-0.00078125
2.92925,-0.0234375,-0.00625
2.929375,-0.0234375,-0.00546875
2.9295,-0.0078125,-0.00625
2.929625,-0.0078125,-0.01484375
2.92975,0,-0.01953125
2.929875,0.0078125,-0.02265625
2.93,-0.015625,-0.02578125
2.930125,-0.0625,-0.02578125
2.93025,-0.046875,-0.0234375
2.930375,-0.046875,-0.02265625
2.9305,-0.0546875,-0.02578125
2.930625,-0.0234375,-0.02890625
2.93075,0.015625,-0.028125
2.930875,0,-0.0203125
2.931,-0.03125,-0.00859375
2.931125,-0.0234375,0.0046875
2.93125,-0.0078125,0.0140625
2.931375,0.015625,0.0140625
2.9315,0.0703125,0.01015625
2.931625,0.0859375,0.01015625
2.93175,0.0390625,0.01484375
2.931875,-0.0234375,0.02109375
2.932,-0.0234375,0.02421875
2.932125,0,0.02109375
2.93225,0.015625,0.0125
2.932375,0.0390625,0.0046875
2.9325,0.0234375,0.0046875
2.932625,-0.015625,0.009375
2.93275,-0.015625,0.01171875
2.932875,0.0078125,0.00859375
2.933,0.0390625,0.00546875
2.933125,0.0234375,0
2.93325,0,-0.003125
2.933375,-0.03125,-0.00390625
2.9335,-0.015625,-0.00625
2.933625,-0.015625,-0.0109375
2.93375,-0.0078125,-0.01640625
2.933875,-0.0234375,-0.01875
2.934,-0.0390625,-0.01875
2.934125,-0.0390625,-0.01796875
2.93425,-0.015625,-0.021875
2.934375,0,-0.01953125
2.9345,0,-0.01328125
2.934625,-0.0234375,-0.003125
2.93475,-0.0546875,0.00546875
2.934875,0.0078125,0.0125
2.935,0.0546875,0.01484375
2.935125,0.078125,0.01484375
2.93525,0.046875,0.01953125
2.935375,0.03125,0.02734375
2.9355,0.0078125,0.03671875
2.935625,0,0.034375
2.93575,0.046875,0.028125
2.935875,0.0546875,0.021875
2.936,0.0390625,0.015625
2.936125,-0.015625,0.0109375
2.93625,-0.0078125,0.0078125
2.936375,0.015625,0.00625
2.9365,-0.015625,0
2.936625,-0.015625,-0.00703125
2.93675,-0.0234375,-0.01015625
2.936875,-0.015625,-0.00859375
2.937,-0.015625,-0.0109375
2.937125,-0.015625,-0.01796875
2.93725,0.0078125,-0.02109375
2.937375,0,-0.025
2.9375,-0.03125,-0.028125
2.937625,-0.0546875,-0.0265625
2.93775,-0.046875,-0.0234375
2.937875,-0.0546875,-0.02265625
2.938,-0.0546875,-0.025
2.938125,0,-0.02578125
2.93825,0.015625,-0.0234375
2.938375,-0.0078125,-0.015625
2.9385,-0.015625,-0.003125
2.938625,-0.0078125,0.0109375
2.93875,-0.0078125,0.01953125
2.938875,0.0234375,0.01796875
2.939,0.078125,0.0140625
2.939125,0.0859375,0.0140625
2.93925,0.03125,0.0171875
2.939375,-0.015625,0.02265625
2.9395,-0.0234375,0.02578125
2.939625,-0.0078125,0.021875
2.93975,0.015625,0.01328125
2.939875,0.046875,0.0046875
2.94,0.0234375,0.00390625
2.940125,-0.015625,0.0078125
2.94025,-0.0078125,0.01015625
2.940375,0,0.00859375
2.9405,0.0234375,0.00390625
2.940625,0.0234375,-0.003125
2.94075,0,-0.00703125
2.940875,-0.0234375,-0.0078125
2.941,-0.03125,-0.009375
2.941125,-0.0234375,-0.01171875
2.94125,-0.015625,-0.015625
2.941375,-0.0234375,-0.01953125
2.9415,-0.0234375,-0.0203125
2.941625,-0.0234375,-0.0203125
2.94175,-0.015625,-0.01953125
2.941875,-0.015625,-0.01640625
2.942,-0.0078125,-0.01015625
2.942125,-0.0234375,-0.00078125
2.94225,-0.0234375,0.00546875
2.942375,0.0078125,0.01328125
2.9425,0.046875,0.01640625
2.942625,0.0703125,0.01875
2.94275,0.0390625,0.0234375
2.942875,0.0546875,0.03046875
2.943,0.015625,0.0359375
2.943125,0.0078125,0.03359375
2.94325,0.0390625,0.02890625
2.943375,0.046875,0.02265625
2.9435,0.03125,0.0171875
2.943625,-0.015625,0.0109375
2.94375,0,0.009375
2.943875,0.0078125,0.00859375
2.944,-0.015625,0.00390625
2.944125,-0.0078125,-0.0015625
2.94425,0,-0.00390625
2.944375,0,-0.003125
2.9445,-0.0078125,-0.00703125
2.944625,-0.0078125,-0.01328125
2.94475,0.0078125,-0.0171875
2.944875,-0.0078125,-0.0234375
2.945,-0.0390625,-0.028125
2.945125,-0.0546875,-0.028125
2.94525,-0.0546875,-0.0265625
2.945375,-0.0703125,-0.02578125
2.9455,-0.046875,-0.0265625
2.945625,0,-0.0265625
2.94575,0.0078125,-0.0234375
2.945875,0,-0.015625
2.946,0,-0.0015625
2.946125,-0.0078125,0.01328125
2.94625,-0.0078125,0.01953125
2.946375,0.0234375,0.0171875
2.9465,0.0859375,0.0140625
2.946625,0.078125,0.01328125
2.94675,0.015625,0.015625
2.946875,-0.0234375,0.02265625
2.947,-0.0234375,0.02578125
2.947125,-0.0078125,0.02265625
2.94725,0.0234375,0.0140625
2.947375,0.0625,0.00625
2.9475,0.0234375,0.00625
2.947625,-0.0078125,0.01171875
2.94775,0,0.01484375
2.947875,0,0.0125
2.948,0.015625,0.00546875
2.948125,0.03125,-0.0046875
2.94825,0.0078125,-0.01015625
2.948375,-0.03125,-0.01171875
2.9485,-0.046875,-0.0125
2.948625,-0.0390625,-0.0140625
2.94875,-0.03125,-0.01875
2.948875,-0.0234375,-0.0234375
2.949,-0.0078125,-0.02578125
2.949125,-0.015625,-0.025
2.94925,-0.03125,-0.0203125
2.949375,-0.015625,-0.015625
2.9495,-0.015625,-0.00859375
2.949625,-0.0234375,-0.00234375
2.94975,0,0.0046875
2.949875,0.0078125,0.0125
2.95,0.0390625,0.01796875
2.950125,0.0390625,0.021875
2.95025,0.0625,0.028125
2.950375,0.0625,0.03359375
2.9505,0.0234375,0.034375
2.950625,0.0234375,0.0328125
2.95075,0.046875,0.028125
2.950875,0.03125,0.021875
2.951,0.0078125,0.01171875
2.951125,-0.0078125,0.0046875
2.95125,-0.0078125,0.00234375
2.951375,-0.0234375,-0.0015625
2.9515,-0.0390625,-0.0078125
2.951625,-0.0078125,-0.01015625
2.95175,0,-0.0109375
2.951875,-0.015625,-0.0109375
2.952,-0.015625,-0.0125
2.952125,0.0078125,-0.0140625
2.95225,0,-0.0171875
2.952375,-0.0078125,-0.02421875
2.9525,-0.0234375,-0.02578125
2.952625,-0.0390625,-0.02421875
2.95275,-0.0703125,-0.02265625
2.952875,-0.078125,-0.02265625
2.953,-0.015625,-0.02109375
2.953125,0,-0.0203125
2.95325,0,-0.01796875
2.953375,0.0078125,-0.00859375
2.9535,0.015625,0.00703125
2.953625,0,0.02109375
2.95375,0,0.02421875
2.953875,0.0546875,0.021875
2.954,0.0859375,0.01796875
2.954125,0.0625,0.015625
2.95425,0.015625,0.0171875
2.954375,-0.0234375,0.0234375
2.9545,-0.0390625,0.02578125
2.954625,-0.015625,0.0203125
2.95475,0.03125,0.0109375
2.954875,0.0625,0.003125
2.955,0.0234375,0.003125
2.955125,0,0.01015625
2.95525,-0.0078125,0.01484375
2.955375,-0.015625,0.0109375
2.9555,0.015625,0.00234375
2.955625,0.046875,-0.00859375
2.95575,0.0078125,-0.015625
2.955875,-0.0546875,-0.01640625
2.956,-0.0546875,-0.01484375
2.956125,-0.046875,-0.01484375
2.95625,-0.046875,-0.0203125
2.956375,-0.0078125,-0.02734375
2.9565,0.0078125,-0.0296875
2.956625,-0.015625,-0.025
2.95675,-0.0390625,-0.01953125
2.956875,-0.0234375,-0.01328125
2.957,-0.015625,-0.00625
2.957125,-0.0078125,-0.00234375
2.95725,0,0.003125
2.957375,0.015625,0.01171875
2.9575,0.0234375,0.01953125
2.957625,0.03125,0.02578125
2.95775,0.0625,0.0328125
2.957875,0.0703125,0.0359375
2.958,0.0390625,0.0359375
2.958125,0.0390625,0.03203125
2.95825,0.0546875,0.02578125
2.958375,0.0234375,0.01796875
2.9585,0,0.00703125
2.958625,-0.0234375,-0.0015625
2.95875,-0.0390625,-0.00625
2.958875,-0.046875,-0.0109375
2.959,-0.046875,-0.01484375
2.959125,-0.015625,-0.015625
2.95925,-0.0078125,-0.015625
2.959375,-0.0078125,-0.0140625
2.9595,0.015625,-0.0125
2.959625,0.015625,-0.01328125
2.95975,0,-0.01640625
2.959875,-0.0078125,-0.01953125
2.96,-0.0234375,-0.021875
2.960125,-0.0546875,-0.02265625
2.96025,-0.078125,-0.02421875
2.960375,-0.046875,-0.02265625
2.9605,-0.03125,-0.01953125
2.960625,-0.015625,-0.01796875
2.96075,0,-0.0125
2.960875,0.03125,-0.0015625
2.961,0.03125,0.0125
2.961125,0.0078125,0.02265625
2.96125,0.03125,0.02578125
2.961375,0.0546875,0.02265625
2.9615,0.0625,0.0171875
2.961625,0.0546875,0.01171875
2.96175,0,0.01015625
2.961875,-0.046875,0.01328125
2.962,-0.0546875,0.0125
2.962125,-0.0234375,0.0078125
2.96225,0.015625,-0.00078125
2.962375,0.0390625,-0.00703125
2.9625,0.0234375,-0.003125
2.962625,0.0078125,0.00625
2.96275,-0.0234375,0.01171875
2.962875,-0.0078125,0.009375
2.963,0.0390625,0.00234375
2.963125,0.046875,-0.0078125
2.96325,0,-0.0140625
2.963375,-0.046875,-0.0140625
2.9635,-0.0546875,-0.01015625
2.963625,-0.0625,-0.0109375
2.96375,-0.0390625,-0.01875
2.963875,0.0078125,-0.0234375
2.964,0.015625,-0.0234375
2.964125,-0.015625,-0.01796875
2.96425,-0.0390625,-0.009375
2.964375,0,0.00078125
2.9645,0,0.00703125
2.964625,0.0078125,0.00859375
2.96475,0.03125,0.01484375
2.964875,0.0390625,0.0234375
2.965,0.0234375,0.03125
2.965125,0.0234375,0.0375
2.96525,0.078125,0.04296875
2.965375,0.0703125,0.04296875
2.9655,0.0390625,0.03828125
2.965625,0.0625,0.03046875
2.96575,0.0546875,0.0234375
2.965875,0.0078125,0.0140625
2.966,-0.015625,0.00078125
2.966125,-0.0390625,-0.009375
2.96625,-0.046875,-0.015625
2.966375,-0.0703125,-0.02265625
2.9665,-0.0546875,-0.0265625
2.966625,-0.03125,-0.02578125
2.96675,-0.0234375,-0.02578125
2.966875,-0.0078125,-0.02421875
2.967,0.015625,-0.02265625
2.967125,0.015625,-0.0203125
2.96725,-0.015625,-0.01953125
2.967375,-0.0234375,-0.02109375
2.9675,-0.03125,-0.0234375
2.967625,-0.046875,-0.0265625
2.96775,-0.046875,-0.02890625
2.967875,-0.046875,-0.028125
2.968,-0.046875,-0.02421875
2.968125,-0.0390625,-0.01953125
2.96825,-0.0078125,-0.0125
2.968375,0.0234375,-0.00078125
2.9685,0.0234375,0.01171875
2.968625,0.0234375,0.021875
2.96875,0.0390625,0.0265625
2.968875,0.0703125,0.02578125
2.969,0.078125,0.021875
2.969125,0.0546875,0.0171875
2.96925,0,0.01640625
2.969375,-0.046875,0.01640625
2.9695,-0.046875,0.0140625
2.969625,-0.0234375,0.00703125
2.96975,0.015625,-0.003125
2.969875,0.0234375,-0.00859375
2.97,0.015625,-0.0046875
2.970125,0,0.00546875
2.97025,-0.0234375,0.01015625
2.970375,0,0.009375
2.9705,0.0390625,0.003125
2.970625,0.0546875,-0.0046875
2.97075,0,-0.009375
2.970875,-0.03125,-0.009375
2.971,-0.046875,-0.00703125
2.971125,-0.0546875,-0.0109375
2.97125,-0.03125,-0.01796875
2.971375,0,-0.0234375
2.9715,0,-0.0234375
2.971625,-0.0390625,-0.0171875
2.97175,-0.03125,-0.00703125
2.971875,0,0.003125
2.972,0,0.0078125
2.972125,0.03125,0.0125
2.97225,0.0546875,0.0203125
2.972375,0.046875,0.03125
2.9725,0.015625,0.040625
2.972625,0.046875,0.04921875
2.97275,0.078125,0.053125
2.972875,0.0703125,0.0484375
2.973,0.0625,0.04140625
2.973125,0.0859375,0.034375
2.97325,0.0390625,0.028125
2.973375,-0.015625,0.0171875
2.9735,-0.015625,0.0046875
2.973625,-0.0234375,-0.00625
2.97375,-0.046875,-0.015625
2.973875,-0.0625,-0.02421875
2.974,-0.046875,-0.025
2.974125,-0.0390625,-0.02265625
2.97425,-0.03125,-0.02265625
2.974375,0,-0.0203125
2.9745,0.03125,-0.01640625
2.974625,0.0078125,-0.01328125
2.97475,-0.015625,-0.01171875
2.974875,0,-0.0125
2.975,-0.0078125,-0.015625
2.975125,-0.03125,-0.02265625
2.97525,-0.03125,-0.0296875
2.975375,-0.046875,-0.03203125
2.9755,-0.0625,-0.03046875
2.975625,-0.0703125,-0.0296875
2.97575,-0.0390625,-0.025
2.975875,-0.015625,-0.01640625
2.976,0,-0.00625
2.976125,0.0078125,0.00390625
2.97625,0.0390625,0.01015625
2.976375,0.0546875,0.01484375
2.9765,0.0703125,0.015625
2.976625,0.0546875,0.015625
2.97675,0,0.01484375
2.976875,-0.0234375,0.0140625
2.977,-0.03125,0.01015625
2.977125,-0.015625,0.003125
2.97725,-0.0078125,-0.00546875
2.977375,0,-0.01015625
2.9775,0,-0.0046875
2.977625,-0.015625,0.00078125
2.97775,-0.015625,0.00390625
2.977875,0.0078125,0.0046875
2.978,0.0546875,0.003125
2.978125,0.03125,0.00078125
2.97825,0,-0.00078125
2.978375,-0.0078125,0.00078125
2.9785,-0.0234375,0.00234375
2.978625,-0.0234375,-0.0015625
2.97875,-0.015625,-0.00859375
2.978875,0,-0.01171875
2.979,0,-0.01015625
2.979125,-0.03125,-0.00546875
2.97925,-0.015625,0.003125
2.979375,0,0.01015625
2.9795,0.015625,0.0140625
2.979625,0.0390625,0.01796875
2.97975,0.0625,0.0234375
2.979875,0.046875,0.03359375
2.98,0.0234375,0.040625
2.980125,0.0390625,0.04609375
2.98025,0.0546875,0.0453125
2.980375,0.0703125,0.03984375
2.9805,0.0546875,0.03125
2.980625,0.0546875,0.02265625
2.98075,0.0078125,0.0171875
2.980875,-0.015625,0.00859375
2.981,-0.0234375,-0.003125
2.981125,-0.0390625,-0.01640625
2.98125,-0.03125,-0.025
2.981375,-0.046875,-0.03046875
2.9815,-0.0625,-0.03125
2.981625,-0.0625,-0.0296875
2.98175,-0.03125,-0.028125
2.981875,0,-0.025
2.982,0,-0.021875
2.982125,0,-0.0171875
2.98225,-0.0078125,-0.0109375
2.982375,-0.0078125,-0.00703125
2.9825,0,-0.009375
2.982625,0,-0.01484375
2.98275,0,-0.01875
2.982875,-0.0234375,-0.0203125
2.983,-0.0546875,-0.01953125
2.983125,-0.0546875,-0.01796875
2.98325,-0.0390625,-0.015625
2.983375,-0.015625,-0.0109375
2.9835,0,-0.0046875
2.983625,0.0078125,0.00078125
2.98375,0.0234375,0.0078125
2.983875,0.046875,0.01484375
2.984,0.0625,0.01796875
2.984125,0.03125,0.01953125
2.98425,0.015625,0.01953125
2.984375,0.015625,0.01875
2.9845,-0.0078125,0.0140625
2.984625,0,0.00703125
2.98475,0,-0.00078125
2.984875,0,-0.00390625
2.985,-0.0234375,-0.0046875
2.985125,-0.0234375,-0.00546875
2.98525,-0.015625,-0.0046875
2.985375,0,-0.00703125
2.9855,0.0078125,-0.01015625
2.985625,0.0078125,-0.01328125
2.98575,0,-0.01328125
2.985875,-0.0234375,-0.0109375
2.986,-0.03125,-0.0109375
2.986125,-0.03125,-0.0125
2.98625,-0.0234375,-0.01328125
2.986375,0,-0.01328125
2.9865,-0.015625,-0.009375
2.986625,-0.015625,-0.00078125
2.98675,0,0.0078125
2.986875,0.0078125,0.015625
2.987,0.0390625,0.02109375
2.987125,0.0625,0.025
2.98725,0.0546875,0.03046875
2.987375,0.046875,0.034375
2.9875,0.03125,0.0375
2.987625,0.0390625,0.03984375
2.98775,0.0390625,0.0359375
2.987875,0.0234375,0.028125
2.988,0.03125,0.02109375
2.988125,0.03125,0.01484375
2.98825,0,0.009375
2.988375,-0.015625,0.0015625
2.9885,-0.015625,-0.00703125
2.988625,-0.015625,-0.0140625
2.98875,-0.0234375,-0.02109375
2.988875,-0.0390625,-0.02421875
2.989,-0.046875,-0.0234375
2.989125,-0.046875,-0.021875
2.98925,-0.0390625,-0.02109375
2.989375,0,-0.01796875
2.9895,0.0078125,-0.0140625
2.989625,0,-0.00859375
2.98975,-0.0078125,-0.003125
2.989875,0.015625,0
2.99,0.015625,-0.00078125
2.990125,0.015625,-0.00546875
2.99025,0.0078125,-0.00859375
2.990375,-0.015625,-0.01015625
2.9905,-0.046875,-0.01015625
2.990625,-0.046875,-0.01171875
2.99075,-0.0234375,-0.01171875
2.990875,-0.015625,-0.01015625
2.991,-0.0078125,-0.00625
2.991125,0,0
2.99125,0.015625,0.00859375
2.991375,0.03125,0.0140625
2.9915,0.046875,0.01640625
2.991625,0.046875,0.0171875
2.99175,0.0390625,0.0171875
2.991875,0.0078125,0.01484375
2.992,0,0.01171875
2.992125,-0.0078125,0.0078125
2.99225,-0.0078125,0.0015625
2.992375,-0.0234375,-0.003125
2.9925,-0.015625,-0.00703125
2.992625,-0.0078125,-0.00625
2.99275,-0.015625,-0.00703125
2.992875,0,-0.009375
2.993,0,-0.009375
2.993125,0.015625,-0.00859375
2.99325,-0.0078125,-0.009375
2.993375,-0.03125,-0.009375
2.9935,-0.0078125,-0.00703125
2.993625,-0.015625,-0.00703125
2.99375,-0.0234375,-0.00546875
2.993875,-0.0078125,-0.00234375
2.994,0.0078125,0.003125
2.994125,0,0.01171875
2.99425,0.015625,0.01875
2.994375,0.046875,0.025
2.9945,0.046875,0.02734375
2.994625,0.0546875,0.028125
2.99475,0.0625,0.028125
2.994875,0.046875,0.02890625
2.995,0,0.02734375
2.995125,0,0.02265625
2.99525,0.0078125,0.01640625
2.995375,0.0078125,0.00703125
2.9955,0,-0.0015625
2.995625,0,-0.00625
2.99575,-0.015625,-0.00703125
2.995875,-0.0390625,-0.0109375
2.996,-0.0234375,-0.01640625
2.996125,0,-0.02265625
2.99625,-0.0078125,-0.02578125
2.996375,-0.0390625,-0.02578125
2.9965,-0.046875,-0.02421875
2.996625,-0.0546875,-0.0203125
2.99675,-0.03125,-0.01796875
2.996875,0,-0.015625
2.997,0,-0.01484375
2.997125,0,-0.0109375
2.99725,0,-0.00625
2.997375,0.0234375,-0.00078125
2.9975,0,0
2.997625,0,-0.003125
2.99775,0,-0.00546875
2.997875,0,-0.00703125
2.998,-0.0234375,-0.0078125
2.998125,-0.03125,-0.009375
2.99825,-0.0234375,-0.00703125
2.998375,-0.015625,-0.003125
2.9985,-0.0078125,0.00234375
2.998625,0.0078125,0.00703125
2.99875,0.0234375,0.0109375
2.998875,0.0390625,0.01484375
2.999,0.0546875,0.01796875
2.999125,0.046875,0.01953125
2.99925,0.015625,0.01953125
2.999375,0.0078125,0.0171875
2.9995,0.0078125,0.0140625
2.999625,0,0.00859375
2.99975,-0.0078125,0.00234375
2.999875,-0.015625,-0.00234375
3,-0.0078125,-0.0046875
3.000125,-0.015625,-0.0046875
3.00025,-0.0078125,-0.00546875
3.000375,0,-0.00625
3.0005,-0.0078125,-0.00546875
3.000625,0.0078125,-0.0046875
3.00075,0,-0.0046875
3.000875,-0.0078125,-0.003125
3.001,0,0.00078125
3.001125,-0.0078125,0.0046875
3.00125,-0.0078125,0.01015625
3.001375,0,0.01484375
3.0015,0.03125,0.01875
3.001625,0.0390625,0.021875
3.00175,0.046875,0.02421875
3.001875,0.0546875,0.025
3.002,0.0390625,0.02421875
3.002125,0.0234375,0.02265625
3.00225,0.0234375,0.01953125
3.002375,0,0.01484375
3.0025,-0.015625,0.01015625
3.002625,-0.015625,0.00625
3.00275,0,0.00234375
3.002875,-0.0078125,-0.00078125
3.003,0,-0.003125
3.003125,0.015625,-0.003125
3.00325,0,-0.00625
3.003375,-0.0078125,-0.0109375
3.0035,0,-0.0171875
3.003625,0,-0.0234375
3.00375,-0.046875,-0.028125
3.003875,-0.0625,-0.0296875
3.004,-0.0625,-0.0296875
3.004125,-0.0703125,-0.03046875
3.00425,-0.046875,-0.03125
3.004375,0,-0.03046875
3.0045,0,-0.0265625
3.004625,-0.015625,-0.02109375
3.00475,-0.0078125,-0.01484375
3.004875,0.0078125,-0.01015625
3.005,-0.0078125,-0.01015625
3.005125,-0.0078125,-0.01328125
3.00525,0,-0.0140625
3.005375,-0.0234375,-0.01328125
3.0055,-0.046875,-0.01171875
3.005625,-0.03125,-0.009375
3.00575,-0.0078125,-0.00625
3.005875,-0.0078125,-0.00234375
3.006,0.0078125,0.003125
3.006125,0.03125,0.009375
3.00625,0.0234375,0.01484375
3.006375,0.03125,0.01796875
3.0065,0.0546875,0.01875
3.006625,0.0390625,0.01953125
3.00675,0.0078125,0.01796875
3.006875,0,0.015625
3.007,0,0.0125
3.007125,0,0.00703125
3.00725,-0.0078125,0.003125
3.007375,0.0078125,0.0015625
3.0075,-0.0078125,0.00234375
3.007625,-0.0234375,0.0046875
3.00775,0.015625,0.00546875
3.007875,0.0234375,0.0046875
3.008,0.015625,0.00546875
3.008125,0.0234375,0.00546875
3.00825,0.0078125,0.00703125
3.008375,-0.0078125,0.0125
3.0085,0,0.0140625
3.008625,0.0078125,0.01328125
3.00875,0.0078125,0.01171875
3.008875,0.03125,0.0109375
3.009,0.03125,0.01171875
3.009125,0.015625,0.01484375
3.00925,0,0.01875
3.009375,0.015625,0.01875
3.0095,0.015625,0.015625
3.009625,0.0234375,0.0125
3.00975,0.0390625,0.01171875
