Time,Simple_Harmonic_Motion,Damped_Harmonic_Motion,Smoothed_Simple_Harmonic_Motion,Smoothed_Damped_Harmonic_Motion
6.36363636363636,0.75574957435426,0.0138643309100816,0.484341955527129,0.00967257049717279
6.46464646464646,0.220310532786542,0.00379308964021808,0.141191788780338,0.00350636705487911
6.56565656565657,-0.400930535406613,-0.00647834124804906,-0.256946859302301,-0.00321965101052828
6.66666666666667,-0.866025403784439,-0.0131329460414315,-0.55501511590466,-0.00795488869625048
6.76767676767677,-0.993838464461255,-0.0141443883134605,-0.636927471334051,-0.00918797884619973
6.86868686868687,-0.734591708657536,-0.00981185751852942,-0.470782381834895,-0.00688103352844963
6.96969696969697,-0.189251244360413,-0.00237236110952819,-0.12128662838849,-0.00230798617340305
7.07070707070707,0.42979491208917,0.00505638534070145,0.275445352879947,0.00257223990027894
7.17171717171717,0.881453363447582,0.00973229073380143,0.564902528887228,0.00592080095311105
7.27272727272727,0.989821441880934,0.0102567420549494,0.634353056953981,0.00668368773340616
7.37373737373737,0.712694171378866,0.00693094774563113,0.456748770190666,0.00488740404732683
7.47474747474747,0.158001395973354,0.00144207279194735,0.101259342642882,0.00150037403322439
7.57575757575758,-0.458226521727408,-0.00392503308969518,-0.293666496335746,-0.0020369724210055
7.67676767676768,-0.895993774291335,-0.00720285933671079,-0.574221132907942,-0.00440040467837529
7.77777777777778,-0.984807753012208,-0.00742999021619999,-0.631139902817362,-0.0048570666045884
7.87878787878788,-0.690079011482111,-0.00488621354121785,-0.442255251251786,-0.00346561788850467
7.97979797979798,-0.126592453573747,-0.000841236839118197,-0.0811300973226156,-0.000960217017877999
8.08080808080808,0.486196736100472,0.00303221049072346,0.311591942522782,0.00160112159618438
8.18181818181818,0.909631995354517,0.00532414501642258,0.582961544922463,0.00326584930455539
8.28282828282828,0.978802446214781,0.00537670285411192,0.62729124429805,0.00352607900118115
8.38383838383838,0.666769000516292,0.00343742500063717,0.427316418763274,0.00245313656706609
8.48484848484848,0.0950560433041888,0.000459911644010608,0.0609191608714546,0.000602174387661038
8.58585858585859,-0.513677391573408,-0.00233250167985181,-0.32920364203621,-0.00125051735302931
8.68686868686869,-0.92235429410458,-0.0039306658806027,-0.591114964076777,-0.00242054925324442
8.78787878787879,-0.971811568323544,-0.00388675584933982,-0.622810956668929,-0.00255721660166407
8.88888888888889,-0.64278760968654,-0.00241273450043835,-0.411947314863128,-0.00173323396275588
8.98989898989899,-0.0634239196565718,-0.000223425098087672,-0.0406468839891905,-0.000367407620451203
9.09090909090909,0.540640817455598,0.00178741151468916,0.346483861387507,0.000971282679268199
9.19191919191919,0.934147860265105,0.00289846583092067,0.598673180568935,0.00179170486584923
9.29292929292929,0.963842158559943,0.00280669564925719,0.617703551199863,0.00185266540527121
9.39393939393939,0.618158986220602,0.0016893764324668,0.396163414936191,0.00122218550052948
9.49494949494949,0.031727933498069,8.13775990222452e-05,0.020333679140236,0.000215520773835309
9.5959595959596,-0.567059863862765,-0.00136498800901948,-0.363415200860568,-0.000750732099810598
9.6969696969697,-0.945000818714669,-0.00213485780255021,-0.605628583915615,-0.00132456158233841
9.7979797979798,-0.954902241444075,-0.00202456871897234,-0.61197417061523,-0.00134083710214286
9.8989898989899,-0.592907929054638,-0.00117977098017225,-0.623202747303346,-0.0013347993754237
10,-2.44929359829471e-15,-4.57391552795436e-18,-0.515936723499572,-0.0010681132330482
